COMPILER_VERSION 15.1.1 20250528
ARRAY_LENGTH 10000000
ARRAY_COUNT 100
ITER_COUNT 1
NUM_TESTS 20
SEED 1752459072

Init: 59048

## MERGING 3 LISTS ##
Baseline (copy+sort) 555
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Find (Oz)                                | true    |      ? |    7693,7693,7693 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    8200,8200,8200 |             0.0000 |

## MERGING 45 LISTS ##
Baseline (copy+sort) 11554
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? | 11046,11046,11046 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    8599,8599,8599 |             0.0000 |
Find (Os)                                | true    |      ? |    8107,8107,8107 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? |    9955,9955,9955 |             0.0000 |
Find (O1)                                | true    |      ? |    7920,7920,7920 |             0.0000 |
Find (O3)                                | true    |      ? |    7391,7391,7391 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    6631,6631,6631 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? | 10142,10142,10142 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    8517,8517,8517 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    6577,6577,6577 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? |    9993,9993,9993 |             0.0000 |
Find (O2)                                | true    |      ? |    7570,7570,7570 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    8339,8339,8339 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    6621,6621,6621 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    6647,6647,6647 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    8442,8442,8442 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    6903,6903,6903 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    9381,9381,9381 |             0.0000 |
Find (Oz)                                | true    |      ? |    7887,7887,7887 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    8480,8480,8480 |             0.0000 |

## MERGING 46 LISTS ##
Baseline (copy+sort) 12222
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? | 11391,11391,11391 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    8932,8932,8932 |             0.0000 |
Find (Os)                                | true    |      ? |    8399,8399,8399 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? | 10143,10143,10143 |             0.0000 |
Find (O1)                                | true    |      ? |    8174,8174,8174 |             0.0000 |
Find (O3)                                | true    |      ? |    7609,7609,7609 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    6876,6876,6876 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? | 10419,10419,10419 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    8806,8806,8806 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    6803,6803,6803 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? | 10244,10244,10244 |             0.0000 |
Find (O2)                                | true    |      ? |    7813,7813,7813 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    8593,8593,8593 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    6840,6840,6840 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    6893,6893,6893 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    8925,8925,8925 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    7150,7150,7150 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    9595,9595,9595 |             0.0000 |
Find (Oz)                                | true    |      ? |    8177,8177,8177 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    8782,8782,8782 |             0.0000 |

## MERGING 47 LISTS ##
Baseline (copy+sort) 12277
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O3)                     | true    |      ? | 11581,11581,11581 |             0.0000 |
Heap Cache (Oz)                          | true    |      ? |    9291,9291,9291 |             0.0000 |
Find (Os)                                | true    |      ? |    8557,8557,8557 |             0.0000 |
Tournament Tree (Oz)                     | true    |      ? | 10393,10393,10393 |             0.0000 |
Find (O1)                                | true    |      ? |    8323,8323,8323 |             0.0000 |
Find (O3)                                | true    |      ? |    7835,7835,7835 |             0.0000 |
Insert Cache (O2)                        | true    |      ? |    7198,7198,7198 |             0.0000 |
Tournament Tree (O2)                     | true    |      ? | 10601,10601,10601 |             0.0000 |
Heap Cache (Os)                          | true    |      ? |    9116,9116,9116 |             0.0000 |
Insert Cache (Os)                        | true    |      ? |    7048,7048,7048 |             0.0000 |
Tournament Tree (Os)                     | true    |      ? | 10395,10395,10395 |             0.0000 |
Find (O2)                                | true    |      ? |    8044,8044,8044 |             0.0000 |
Heap Cache (O3)                          | true    |      ? |    8904,8904,8904 |             0.0000 |
Insert Cache (O1)                        | true    |      ? |    7062,7062,7062 |             0.0000 |
Insert Cache (O3)                        | true    |      ? |    7139,7139,7139 |             0.0000 |
Heap Cache (O2)                          | true    |      ? |    9014,9014,9014 |             0.0000 |
Insert Cache (Oz)                        | true    |      ? |    7463,7463,7463 |             0.0000 |
Tournament Tree (O1)                     | true    |      ? |    9820,9820,9820 |             0.0000 |
Find (Oz)                                | true    |      ? |    8345,8345,8345 |             0.0000 |
Heap Cache (O1)                          | true    |      ? |    9097,9097,9097 |             0.0000 |

## MERGING 48 LISTS ##
Baseline (copy+sort) 12905
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
